stem,storage_day,gt_class,pred_class,area,circularity,opt_volume,mean_phase,max_phase,dry_mass
20110523_6,12.0,0.0,1.0,3908.5,0.07797541275885152,2093917.0,110.02085876464844,246.0,2093917.0
20110523_7,12.0,0.0,1.0,2104.0,0.14670014335473588,2174682.0,111.62519073486328,241.0,2174682.0
20110523_9,12.0,0.0,1.0,5350.0,0.10801675945999539,2465139.0,102.90707397460938,215.0,2465139.0
20110526_2,15.0,0.0,1.0,3566.0,0.1468133893793072,2468590.0,92.00171661376953,254.0,2468590.0
20110526_3,15.0,0.0,1.0,13668.5,0.029878575427631685,3248484.0,100.61898803710938,255.0,3248484.0
20110526_5,15.0,0.0,1.0,7665.0,0.09149006299709873,3301885.0,96.36882019042969,253.0,3301885.0
20110526_6,15.0,0.0,1.0,7306.0,0.10784510071631814,2850021.0,103.45279693603516,251.0,2850021.0
20110526_7,15.0,0.0,1.0,6362.0,0.06836001946999203,2927187.0,99.09567260742188,252.0,2927187.0
20110526_8,15.0,0.0,1.0,14471.5,0.05879346070539015,3309927.0,95.19764709472656,245.0,3309927.0
20110530_4,19.0,0.0,1.0,1029.5,0.25500839558773,1351622.0,114.45693969726562,230.0,1351622.0
20110530_5,19.0,0.0,1.0,1299.5,0.2192788607168553,1374781.0,122.94589233398438,252.0,1374781.0
20110530_6,19.0,0.0,1.0,1205.0,0.2416824833352642,1583903.0,116.65216064453125,250.0,1583903.0
20110530_7,19.0,0.0,1.0,1276.5,0.19535562817645213,1607050.0,117.46582794189453,252.0,1607050.0
20110530_8,19.0,0.0,1.0,1471.5,0.2526218390574268,1721751.0,119.74899291992188,254.0,1721751.0
20110530_9,19.0,0.0,1.0,672.0,0.45600512728809084,1118122.0,120.83885955810547,255.0,1118122.0
20110603_1,23.0,0.0,1.0,292.0,0.3497589575366855,447262.0,128.15530395507812,227.0,447262.0
20110603_10,23.0,0.0,1.0,1114.5,0.3054609026210193,1294735.0,156.5391082763672,255.0,1294735.0
20110603_3,23.0,0.0,1.0,696.5,0.43416997510197675,1218916.0,142.08135986328125,239.0,1218916.0
20110603_5,23.0,0.0,1.0,685.0,0.4753498334444109,1489455.0,141.2475128173828,254.0,1489455.0
20110603_6,23.0,0.0,1.0,841.0,0.2759989819835036,1278215.0,146.8368682861328,255.0,1278215.0
20110603_9,23.0,0.0,1.0,593.0,0.3648623609833659,1073337.0,139.66648864746094,236.0,1073337.0
20110607_1,27.0,0.0,1.0,579.0,0.3700284196855822,749173.0,127.7144546508789,255.0,749173.0
20110607_2,27.0,0.0,1.0,531.0,0.48818960795138366,792235.0,125.61201477050781,253.0,792235.0
20110607_3,27.0,0.0,1.0,704.5,0.3979414182105008,781542.0,128.98861694335938,255.0,781542.0
20110607_4,27.0,0.0,1.0,638.0,0.4320304798272973,736177.0,124.64900207519531,252.0,736177.0
20110607_7,27.0,0.0,1.0,993.5,0.2897367940740136,1346399.0,128.0577392578125,250.0,1346399.0
20110607_9,27.0,0.0,1.0,443.5,0.7385217208554006,1132865.0,130.43927001953125,255.0,1132865.0
20110610_1,30.0,0.0,1.0,677.5,0.5447715528061764,1872542.0,143.4019012451172,255.0,1872542.0
20110610_10,30.0,0.0,1.0,766.5,0.5034020848154211,1353694.0,110.19080352783203,246.0,1353694.0
20110610_3,30.0,0.0,1.0,1432.5,0.1542077024847738,1806367.0,102.43079376220703,252.0,1806367.0
20110610_4,30.0,0.0,1.0,1104.5,0.22885639542803962,1821241.0,118.78691864013672,255.0,1821241.0
20110610_6,30.0,0.0,1.0,738.0,0.44797294697805257,1608067.0,122.13785552978516,253.0,1608067.0
20110610_9,30.0,0.0,1.0,605.5,0.4036503282894521,1035318.0,100.63355255126953,247.0,1035318.0
20110617_1,37.0,0.0,1.0,354.5,0.8468914287235184,861977.0,121.81698608398438,255.0,861977.0
20110617_10,37.0,0.0,1.0,446.5,0.36300123196266354,590192.0,122.06659698486328,252.0,590192.0
20110617_3,37.0,0.0,1.0,849.0,0.27436046900335626,1269482.0,112.52278137207031,224.0,1269482.0
20110617_6,37.0,0.0,2.0,817.5,0.2523096610285048,1186008.0,121.31832885742188,251.0,1186008.0
20110617_8,37.0,0.0,1.0,375.0,0.7223468530418206,950545.0,120.73478698730469,253.0,950545.0
20110617_9,37.0,0.0,1.0,675.0,0.36047909467278516,686338.0,113.9906997680664,252.0,686338.0
20110627_1,47.0,0.0,2.0,384.0,0.8187721789863416,1094022.0,119.51300048828125,245.0,1094022.0
20110627_10,47.0,0.0,2.0,441.5,0.4907523991492908,1060383.0,118.05644989013672,244.0,1060383.0
20110627_3,47.0,0.0,3.0,440.5,0.3867281689591444,1202391.0,132.39276123046875,253.0,1202391.0
20110627_4,47.0,0.0,2.0,503.5,0.41161081297352564,941627.0,126.51175689697266,239.0,941627.0
20110627_5,47.0,0.0,2.0,734.0,0.3571218833607356,981756.0,105.00064086914062,232.0,981756.0
20110627_6,47.0,0.0,2.0,356.5,0.8065720220702616,918839.0,121.39503479003906,250.0,918839.0
