stem,storage_day,gt_class,pred_class,area,circularity,opt_volume,mean_phase,max_phase,dry_mass
20110523_7,12.0,0.0,1.0,50487.5,0.17842537220214055,37848384.0,109.92947387695312,253.875,37848384.0
20110523_9,12.0,0.0,1.0,57297.5,0.14411026208693556,41885052.0,102.99210357666016,216.203125,41885052.0
20110526_2,15.0,0.0,1.0,73701.0,0.13731260131349268,41725684.0,91.90435791015625,253.109375,41725684.0
20110526_3,15.0,0.0,1.0,393997.0,0.04894263106925648,58508388.0,98.89285278320312,253.734375,58508388.0
20110526_5,15.0,0.0,1.0,225257.5,0.10246743619842852,57478736.0,96.1443099975586,254.421875,57478736.0
20110526_6,15.0,0.0,1.0,192354.0,0.10842448650515579,48614768.0,103.2480697631836,250.859375,48614768.0
20110526_7,15.0,0.0,1.0,111192.0,0.09464514906730195,49029532.0,98.75765991210938,253.171875,49029532.0
20110526_8,15.0,0.0,1.0,317864.5,0.06733849882197611,55047176.0,96.68222045898438,246.296875,55047176.0
20110530_4,19.0,0.0,1.0,16081.0,0.4669172491223037,22783352.0,113.69845581054688,231.15625,22783352.0
20110530_5,19.0,0.0,1.0,22916.0,0.429161110852704,23323008.0,121.87645721435547,254.671875,23323008.0
20110530_6,19.0,0.0,1.0,21294.5,0.3134502197613979,25950942.0,117.18221282958984,252.609375,25950942.0
20110530_7,19.0,0.0,1.0,23222.5,0.3843690304614798,27121108.0,117.64828491210938,250.359375,27121108.0
20110530_8,19.0,0.0,1.0,32277.5,0.288122224450319,28938638.0,119.00581359863281,254.78125,28938638.0
20110530_9,19.0,0.0,1.0,14520.0,0.4709931214058391,19455602.0,119.10743713378906,254.15625,19455602.0
20110603_1,23.0,0.0,1.0,4751.5,0.5494112697756875,8335891.0,126.1733169555664,229.859375,8335891.0
20110603_10,23.0,0.0,1.0,24621.0,0.29753152399540694,22518646.0,154.16656494140625,254.609375,22518646.0
20110603_3,23.0,0.0,1.0,15349.0,0.44866048585904517,21002178.0,140.5655517578125,239.765625,21002178.0
20110603_5,23.0,0.0,1.0,15073.5,0.3765502948185455,24736850.0,140.3533172607422,253.171875,24736850.0
20110603_6,23.0,0.0,1.0,15588.0,0.4211272312798718,22199532.0,145.4400634765625,254.25,22199532.0
20110603_9,23.0,0.0,1.0,10822.0,0.6316846877187684,18313544.0,138.86204528808594,237.1875,18313544.0
20110607_1,27.0,0.0,1.0,19861.0,0.2950150719378933,12443836.0,125.6141357421875,255.0,12443836.0
20110607_2,27.0,0.0,1.0,11017.0,0.5248602600888285,13066353.0,124.97108459472656,254.328125,13066353.0
20110607_3,27.0,0.0,1.0,13979.5,0.35451326023507956,12795748.0,129.6021270751953,254.625,12795748.0
20110607_4,27.0,0.0,1.0,11412.0,0.5552341511973382,12398538.0,122.4559555053711,254.625,12398538.0
20110607_7,27.0,0.0,1.0,18159.0,0.4178989414190859,22239258.0,127.63363647460938,251.796875,22239258.0
20110607_9,27.0,0.0,1.0,11671.5,0.5864043046294798,18884498.0,130.25143432617188,254.609375,18884498.0
20110610_1,30.0,0.0,1.0,43684.5,0.15601418163428762,32824116.0,142.2799072265625,255.0,32824116.0
20110610_10,30.0,0.0,1.0,20368.5,0.3689555860382721,22669962.0,109.05368041992188,249.71875,22669962.0
20110610_3,30.0,0.0,1.0,28636.0,0.22807751643542895,31659818.0,101.40098571777344,252.0,31659818.0
20110610_4,30.0,0.0,1.0,35507.0,0.2097772251284676,30099400.0,119.61293029785156,254.53125,30099400.0
20110610_6,30.0,0.0,1.0,14287.5,0.42472454746524,27999592.0,119.88590240478516,253.875,27999592.0
20110610_9,30.0,0.0,1.0,13424.0,0.30681453436663314,18724366.0,100.31319427490234,250.25,18724366.0
20110617_1,37.0,0.0,1.0,9575.5,0.5874743311337509,14723366.0,119.57771301269531,255.0,14723366.0
20110617_10,37.0,0.0,1.0,8009.5,0.5212991815043176,9881474.0,119.52043914794922,252.140625,9881474.0
20110617_3,37.0,0.0,1.0,16422.5,0.4607884631797699,21610208.0,111.42041015625,224.0,21610208.0
20110617_6,37.0,0.0,2.0,20033.0,0.31905949429640157,20794432.0,121.4784164428711,251.5,20794432.0
20110617_8,37.0,0.0,1.0,8646.0,0.5055463279632617,15516016.0,124.06854248046875,254.953125,15516016.0
20110617_9,37.0,0.0,1.0,12511.0,0.4732799451013384,12136772.0,109.59503173828125,254.953125,12136772.0
20110627_1,47.0,0.0,2.0,13634.5,0.3134194022670019,19245818.0,123.66549682617188,250.875,19245818.0
20110627_10,47.0,0.0,2.0,11988.0,0.3751705586875397,20314046.0,116.07498931884766,244.8125,20314046.0
20110627_3,47.0,0.0,2.0,14428.0,0.26597332184636374,23484142.0,131.8511962890625,254.171875,23484142.0
20110627_4,47.0,0.0,2.0,8967.0,0.30165494318868985,18443978.0,123.06648254394531,239.609375,18443978.0
20110627_5,47.0,0.0,2.0,12645.5,0.5567820200630395,17813666.0,105.56745910644531,231.53125,17813666.0
20110627_6,47.0,0.0,2.0,13515.0,0.22063672531344972,15993344.0,121.79840087890625,254.75,15993344.0
