stem,storage_day,gt_class,pred_class,area,circularity,opt_volume,mean_phase,max_phase,dry_mass
20110617_3,37.0,0.0,1.0,764.0,0.4848965766672997,738102.0,100.58626556396484,212.0,738102.0
20110617_6,37.0,0.0,1.0,687.5,0.40460772479915097,747135.0,112.55422973632812,251.0,747135.0
20110617_8,37.0,0.0,1.0,456.0,0.3835763344629504,661802.0,113.90740203857422,253.0,661802.0
20110617_9,37.0,0.0,1.0,449.5,0.803582746087091,511088.0,104.23985290527344,251.0,511088.0
20110627_1,47.0,0.0,1.0,558.0,0.41347827407315124,509547.0,105.51811981201172,245.0,509547.0
20110627_10,47.0,0.0,3.0,355.5,0.8773977827360582,435154.0,107.0752944946289,244.0,435154.0
20110627_3,47.0,0.0,3.0,527.5,0.23741221814322444,731401.0,125.92992401123047,252.0,731401.0
20110627_4,47.0,0.0,3.0,359.5,0.8872700532982739,470898.0,114.74122619628906,239.0,470898.0
20110627_5,47.0,0.0,1.0,776.0,0.49592755384457987,467803.0,87.03311920166016,232.0,467803.0
20110627_6,47.0,0.0,3.0,389.0,0.8476282317733801,477237.0,114.58271026611328,235.0,477237.0
