Architecture,Category,Loss Config,Rank,stem,storage_day,gt_class,pred_class,area,circularity,opt_volume,mean_phase,max_phase,dry_mass
dice_only,ABLATION,dice_only,8,20110511_5,0.0,0.0,1.0,776.5,0.4397956857324959,1302166.0,124.63304138183594,213.0,1302166.0
dice_only,ABLATION,dice_only,8,20110511_5,0.0,0.0,1.0,701.5,0.3694539286011407,1285115.0,127.46627807617188,253.0,1285115.0
dice_only,ABLATION,dice_only,8,20110511_6,0.0,0.0,1.0,35772.5,0.3488921463095454,25317154.0,121.88702392578124,252.875,25317154.0
dice_only,ABLATION,dice_only,8,20110511_6,0.0,0.0,1.0,2086.5,0.2705277642087919,1554319.0,121.326904296875,250.0,1554319.0
dice_only,ABLATION,dice_only,8,20110511_6,0.0,0.0,1.0,1243.5,0.226933007688961,1499353.0,123.57644653320312,252.0,1499353.0
dice_only,ABLATION,dice_only,8,20110516_1,5.0,0.0,1.0,15895.5,0.5016362317928752,27075432.0,116.708984375,252.84375,27075432.0
dice_only,ABLATION,dice_only,8,20110516_1,5.0,0.0,1.0,988.5,0.4448947449657463,1715775.0,114.37737274169922,252.0,1715775.0
dice_only,ABLATION,dice_only,8,20110516_1,5.0,0.0,1.0,860.5,0.3213507307817472,1652510.0,116.54630279541016,252.0,1652510.0
dice_only,ABLATION,dice_only,8,20110516_2,5.0,0.0,1.0,22171.0,0.3744285728786254,31891096.0,116.21612548828124,250.109375,31891096.0
dice_only,ABLATION,dice_only,8,20110516_2,5.0,0.0,1.0,1227.0,0.2583311150734749,1937518.0,116.4653778076172,221.0,1937518.0
dice_only,ABLATION,dice_only,8,20110516_2,5.0,0.0,1.0,1253.0,0.2803385098535691,1914933.0,117.52381134033205,248.0,1914933.0
dice_only,ABLATION,dice_only,8,20110516_3,5.0,0.0,1.0,45474.5,0.1884309588684133,42031680.0,114.17523193359376,246.625,42031680.0
dice_only,ABLATION,dice_only,8,20110516_3,5.0,0.0,1.0,1501.0,0.2552800976672085,2507728.0,115.71814727783205,229.0,2507728.0
dice_only,ABLATION,dice_only,8,20110516_3,5.0,0.0,1.0,1322.5,0.1846470450670697,2443109.0,116.82808685302734,235.0,2443109.0
dice_only,ABLATION,dice_only,8,20110516_5,5.0,0.0,1.0,27200.5,0.1883264839280445,32951970.0,121.1808090209961,254.984375,32951970.0
dice_only,ABLATION,dice_only,8,20110516_5,5.0,0.0,1.0,1125.0,0.3557802106288272,2041287.0,120.5792999267578,250.0,2041287.0
dice_only,ABLATION,dice_only,8,20110516_5,5.0,0.0,1.0,1093.0,0.3428049984703219,1956599.0,122.81708526611328,253.0,1956599.0
dice_only,ABLATION,dice_only,8,20110516_6,5.0,0.0,1.0,42597.5,0.1858046757070138,27437426.0,115.88220977783205,254.796875,27437426.0
dice_only,ABLATION,dice_only,8,20110516_6,5.0,0.0,1.0,1046.5,0.379033101040589,1536058.0,113.9677963256836,203.0,1536058.0
dice_only,ABLATION,dice_only,8,20110516_6,5.0,0.0,1.0,2447.0,0.1471311388336605,1674495.0,116.32476806640624,248.0,1674495.0
dice_only,ABLATION,dice_only,8,20110516_7,5.0,0.0,1.0,23013.5,0.4205519183531074,38346292.0,133.7095489501953,246.75,38346292.0
dice_only,ABLATION,dice_only,8,20110516_7,5.0,0.0,1.0,1035.5,0.3472447610493416,2351340.0,133.40179443359375,246.0,2351340.0
dice_only,ABLATION,dice_only,8,20110516_7,5.0,0.0,1.0,1257.0,0.2429304702296232,2274116.0,135.89793395996094,246.0,2274116.0
dice_only,ABLATION,dice_only,8,20110519_1,8.0,0.0,1.0,83736.0,0.1643032115312143,35882576.0,107.4625015258789,232.21875,35882576.0
dice_only,ABLATION,dice_only,8,20110519_1,8.0,0.0,1.0,4099.0,0.1661203013829776,2232611.0,107.99646759033205,234.0,2232611.0
dice_only,ABLATION,dice_only,8,20110519_1,8.0,0.0,1.0,4485.0,0.077147088796746,2117201.0,109.46698760986328,254.0,2117201.0
dice_only,ABLATION,dice_only,8,20110519_10,8.0,0.0,1.0,60140.0,0.1328325035023855,35947940.0,105.56591033935548,201.203125,35947940.0
dice_only,ABLATION,dice_only,8,20110519_10,8.0,0.0,1.0,1806.0,0.2252450898117383,2164868.0,105.69612121582033,201.0,2164868.0
dice_only,ABLATION,dice_only,8,20110519_10,8.0,0.0,1.0,2094.5,0.1590662741963834,2137770.0,105.8302001953125,201.0,2137770.0
dice_only,ABLATION,dice_only,8,20110519_4,8.0,0.0,1.0,28058.0,0.345986101491603,31378544.0,107.9264678955078,254.53125,31378544.0
dice_only,ABLATION,dice_only,8,20110519_4,8.0,0.0,1.0,1549.0,0.1992062635807763,1928650.0,107.88442993164062,255.0,1928650.0
dice_only,ABLATION,dice_only,8,20110519_4,8.0,0.0,1.0,1533.5,0.2046046958790915,1867156.0,108.12809753417967,255.0,1867156.0
dice_only,ABLATION,dice_only,8,20110519_5,8.0,0.0,1.0,59230.5,0.1998327189183712,25358232.0,87.56173706054688,225.28125,25358232.0
dice_only,ABLATION,dice_only,8,20110519_5,8.0,0.0,1.0,3098.5,0.1524702168573156,1549627.0,87.49517059326172,218.0,1549627.0
dice_only,ABLATION,dice_only,8,20110519_5,8.0,0.0,1.0,2504.0,0.2212999525058031,1497860.0,88.07832336425781,224.0,1497860.0
dice_only,ABLATION,dice_only,8,20110519_7,8.0,0.0,1.0,56804.0,0.1644976766607541,33862040.0,92.94713592529295,246.6875,33862040.0
dice_only,ABLATION,dice_only,8,20110519_7,8.0,0.0,1.0,2364.5,0.17786972888382,2019874.0,92.69729614257812,244.0,2019874.0
dice_only,ABLATION,dice_only,8,20110519_7,8.0,0.0,1.0,2482.5,0.2173690108904605,2024323.0,93.50653839111328,244.0,2024323.0
dice_only,ABLATION,dice_only,8,20110519_8,8.0,0.0,1.0,67125.5,0.1862969924524653,28777474.0,91.84046173095705,246.484375,28777474.0
dice_only,ABLATION,dice_only,8,20110519_8,8.0,0.0,1.0,2820.5,0.1389009412612971,1723791.0,90.74494934082033,242.0,1723791.0
dice_only,ABLATION,dice_only,8,20110519_8,8.0,0.0,1.0,1339.0,0.2141496766247782,1713707.0,92.96951293945312,245.0,1713707.0
dice_only,ABLATION,dice_only,8,20110523_2,12.0,0.0,1.0,64078.5,0.1442707475848528,35893472.0,102.82601165771484,254.234375,35893472.0
dice_only,ABLATION,dice_only,8,20110523_2,12.0,0.0,1.0,2981.5,0.117106383476493,2118128.0,103.3686981201172,250.0,2118128.0
dice_only,ABLATION,dice_only,8,20110523_2,12.0,0.0,1.0,3678.0,0.1259689207104012,2148314.0,103.14547729492188,250.0,2148314.0
dice_only,ABLATION,dice_only,8,20110523_3,12.0,0.0,1.0,217353.5,0.0434116858223682,42115052.0,103.06885528564452,249.828125,42115052.0
dice_only,ABLATION,dice_only,8,20110523_3,12.0,0.0,1.0,3574.5,0.1125098252678995,2449494.0,103.0758285522461,241.0,2449494.0
dice_only,ABLATION,dice_only,8,20110523_3,12.0,0.0,1.0,5085.0,0.0706829991639125,2562244.0,103.24967956542967,253.0,2562244.0
dice_only,ABLATION,dice_only,8,20110523_4,12.0,0.0,1.0,35972.0,0.2688246836541031,39755192.0,121.15279388427734,253.46875,39755192.0
dice_only,ABLATION,dice_only,8,20110523_4,12.0,0.0,1.0,2078.0,0.1968780114263268,2422766.0,121.1564712524414,239.0,2422766.0
dice_only,ABLATION,dice_only,8,20110523_4,12.0,0.0,1.0,1673.0,0.2500420885619517,2348434.0,122.46735382080078,248.0,2348434.0
dice_only,ABLATION,dice_only,8,20110523_6,12.0,0.0,1.0,83523.5,0.1359265142238416,35088976.0,109.79542541503906,247.96875,35088976.0
dice_only,ABLATION,dice_only,8,20110523_6,12.0,0.0,1.0,1934.5,0.2439655493493887,2077208.0,110.60745239257812,238.0,2077208.0
dice_only,ABLATION,dice_only,8,20110523_6,12.0,0.0,1.0,2277.5,0.3248152235960984,2068178.0,111.0968017578125,246.0,2068178.0
dice_only,ABLATION,dice_only,8,20110523_7,12.0,0.0,1.0,50487.5,0.1784253722021405,37848384.0,109.92947387695312,253.875,37848384.0
dice_only,ABLATION,dice_only,8,20110523_7,12.0,0.0,1.0,1750.0,0.2053843383332534,2182724.0,110.96715545654295,218.0,2182724.0
dice_only,ABLATION,dice_only,8,20110523_7,12.0,0.0,1.0,2234.5,0.1501590351261906,2219846.0,111.02560424804688,225.0,2219846.0
dice_only,ABLATION,dice_only,8,20110523_9,12.0,0.0,1.0,57297.5,0.1441102620869355,41885052.0,102.99210357666016,216.203125,41885052.0
dice_only,ABLATION,dice_only,8,20110523_9,12.0,0.0,1.0,2136.5,0.1643047925411254,2437654.0,103.63294219970705,197.0,2437654.0
dice_only,ABLATION,dice_only,8,20110523_9,12.0,0.0,1.0,2915.5,0.1312317529864695,2444858.0,103.80240631103516,215.0,2444858.0
dice_only,ABLATION,dice_only,8,20110526_2,15.0,0.0,1.0,73701.0,0.1373126013134926,41725684.0,91.90435791015624,253.109375,41725684.0
dice_only,ABLATION,dice_only,8,20110526_2,15.0,0.0,1.0,3440.5,0.1321541790031158,2490188.0,91.81770324707033,254.0,2490188.0
dice_only,ABLATION,dice_only,8,20110526_2,15.0,0.0,1.0,3513.0,0.1325506807168865,2441017.0,93.22908020019533,254.0,2441017.0
dice_only,ABLATION,dice_only,8,20110526_3,15.0,0.0,1.0,393997.0,0.0489426310692564,58508388.0,98.89285278320312,253.734375,58508388.0
dice_only,ABLATION,dice_only,8,20110526_3,15.0,0.0,1.0,6857.0,0.0923663576659185,3408657.0,100.94042205810548,255.0,3408657.0
dice_only,ABLATION,dice_only,8,20110526_3,15.0,0.0,1.0,6471.0,0.0888989234448681,3227533.0,101.28771209716795,255.0,3227533.0
dice_only,ABLATION,dice_only,8,20110526_5,15.0,0.0,1.0,225257.5,0.1024674361984285,57478736.0,96.1443099975586,254.421875,57478736.0
dice_only,ABLATION,dice_only,8,20110526_5,15.0,0.0,1.0,3664.0,0.1473240965434899,3371970.0,97.37979125976562,253.0,3371970.0
dice_only,ABLATION,dice_only,8,20110526_5,15.0,0.0,1.0,8526.0,0.1173687078716223,3143731.0,97.61624145507812,253.0,3143731.0
dice_only,ABLATION,dice_only,8,20110526_6,15.0,0.0,1.0,192354.0,0.1084244865051557,48614768.0,103.2480697631836,250.859375,48614768.0
dice_only,ABLATION,dice_only,8,20110526_6,15.0,0.0,1.0,2727.0,0.1449214292671449,2791073.0,102.5300521850586,207.0,2791073.0
dice_only,ABLATION,dice_only,8,20110526_6,15.0,0.0,1.0,4170.5,0.0959572953814571,2740603.0,105.1772232055664,251.0,2740603.0
dice_only,ABLATION,dice_only,8,20110526_7,15.0,0.0,1.0,111192.0,0.0946451490673019,49029532.0,98.75765991210938,253.171875,49029532.0
dice_only,ABLATION,dice_only,8,20110526_7,15.0,0.0,1.0,2650.0,0.1475302022327483,2870764.0,99.78671264648438,207.0,2870764.0
dice_only,ABLATION,dice_only,8,20110526_7,15.0,0.0,1.0,5760.5,0.0565003461408729,2752320.0,100.88410186767578,251.0,2752320.0
dice_only,ABLATION,dice_only,8,20110526_8,15.0,0.0,1.0,317864.5,0.0673384988219761,55047176.0,96.68222045898438,246.296875,55047176.0
dice_only,ABLATION,dice_only,8,20110526_8,15.0,0.0,1.0,4587.5,0.1060028135185638,3295623.0,98.0081787109375,245.0,3295623.0
dice_only,ABLATION,dice_only,8,20110526_8,15.0,0.0,1.0,9124.0,0.0498978204209217,3192984.0,97.06298828125,245.0,3192984.0
dice_only,ABLATION,dice_only,8,20110530_4,19.0,0.0,1.0,16081.0,0.4669172491223037,22783352.0,113.69845581054688,231.15625,22783352.0
dice_only,ABLATION,dice_only,8,20110530_4,19.0,0.0,1.0,896.0,0.3753551418516847,1358076.0,112.86262512207033,230.0,1358076.0
dice_only,ABLATION,dice_only,8,20110530_4,19.0,0.0,1.0,894.0,0.4165496261065685,1400246.0,113.42616271972656,230.0,1400246.0
dice_only,ABLATION,dice_only,8,20110530_5,19.0,0.0,1.0,22916.0,0.429161110852704,23323008.0,121.87645721435548,254.671875,23323008.0
dice_only,ABLATION,dice_only,8,20110530_5,19.0,0.0,1.0,1193.5,0.2609836824714133,1168183.0,118.97168731689452,231.0,1168183.0
dice_only,ABLATION,dice_only,8,20110530_5,19.0,0.0,1.0,1269.5,0.2854394297299643,1404585.0,123.1875991821289,252.0,1404585.0
dice_only,ABLATION,dice_only,8,20110530_6,19.0,0.0,1.0,21294.5,0.3134502197613979,25950942.0,117.18221282958984,252.609375,25950942.0
dice_only,ABLATION,dice_only,8,20110530_6,19.0,0.0,1.0,833.5,0.3252997507031145,1500247.0,114.4440460205078,227.0,1500247.0
dice_only,ABLATION,dice_only,8,20110530_6,19.0,0.0,1.0,1177.0,0.2196735571254552,1594462.0,116.1467056274414,250.0,1594462.0
dice_only,ABLATION,dice_only,8,20110530_7,19.0,0.0,1.0,23222.5,0.3843690304614798,27121108.0,117.64828491210938,250.359375,27121108.0
dice_only,ABLATION,dice_only,8,20110530_7,19.0,0.0,1.0,879.5,0.2788194245927587,1500372.0,114.66350555419922,247.0,1500372.0
dice_only,ABLATION,dice_only,8,20110530_7,19.0,0.0,1.0,1373.0,0.2510301818700407,1644170.0,116.95618438720705,252.0,1644170.0
dice_only,ABLATION,dice_only,8,20110530_8,19.0,0.0,1.0,32277.5,0.288122224450319,28938638.0,119.0058135986328,254.78125,28938638.0
dice_only,ABLATION,dice_only,8,20110530_8,19.0,0.0,1.0,1717.0,0.1591600422795876,1605544.0,117.75167083740234,254.0,1605544.0
dice_only,ABLATION,dice_only,8,20110530_8,19.0,0.0,1.0,1852.5,0.2080633165166505,1748614.0,119.59606170654295,254.0,1748614.0
dice_only,ABLATION,dice_only,8,20110530_9,19.0,0.0,1.0,14520.0,0.4709931214058391,19455602.0,119.10743713378906,254.15625,19455602.0
dice_only,ABLATION,dice_only,8,20110530_9,19.0,0.0,1.0,698.0,0.5172183381023694,1142711.0,116.5793685913086,229.0,1142711.0
dice_only,ABLATION,dice_only,8,20110530_9,19.0,0.0,1.0,788.0,0.3762689642493933,1178203.0,120.11448669433594,255.0,1178203.0
dice_only,ABLATION,dice_only,8,20110603_1,23.0,0.0,1.0,4751.5,0.5494112697756875,8335891.0,126.1733169555664,229.859375,8335891.0
dice_only,ABLATION,dice_only,8,20110603_1,23.0,0.0,1.0,174.0,0.0884863664755714,244912.0,118.6589126586914,193.0,244912.0
dice_only,ABLATION,dice_only,8,20110603_1,23.0,0.0,1.0,301.5,0.3570425027520187,472781.0,126.47966766357422,227.0,472781.0
dice_only,ABLATION,dice_only,8,20110603_10,23.0,0.0,1.0,24621.0,0.2975315239954069,22518646.0,154.16656494140625,254.609375,22518646.0
dice_only,ABLATION,dice_only,8,20110603_10,23.0,0.0,1.0,1136.5,0.2980642124356345,1314770.0,154.56971740722656,255.0,1314770.0
dice_only,ABLATION,dice_only,8,20110603_10,23.0,0.0,1.0,1401.0,0.218641136662498,1362206.0,155.025146484375,255.0,1362206.0
dice_only,ABLATION,dice_only,8,20110603_3,23.0,0.0,1.0,15349.0,0.4486604858590451,21002178.0,140.5655517578125,239.765625,21002178.0
dice_only,ABLATION,dice_only,8,20110603_3,23.0,0.0,1.0,877.0,0.3445227561645997,1150786.0,138.28237915039062,232.0,1150786.0
dice_only,ABLATION,dice_only,8,20110603_3,23.0,0.0,1.0,791.5,0.3249499088977862,1255377.0,141.24403381347656,239.0,1255377.0
dice_only,ABLATION,dice_only,8,20110603_5,23.0,0.0,1.0,15073.5,0.3765502948185455,24736850.0,140.3533172607422,253.171875,24736850.0
dice_only,ABLATION,dice_only,8,20110603_5,23.0,0.0,1.0,692.0,0.5221246653365287,1476974.0,139.1140594482422,248.0,1476974.0
dice_only,ABLATION,dice_only,8,20110603_5,23.0,0.0,1.0,683.0,0.4292896027917413,1495726.0,140.97323608398438,254.0,1495726.0
dice_only,ABLATION,dice_only,8,20110603_6,23.0,0.0,1.0,15588.0,0.4211272312798718,22199532.0,145.4400634765625,254.25,22199532.0
dice_only,ABLATION,dice_only,8,20110603_6,23.0,0.0,1.0,668.0,0.4239671653290813,1276936.0,143.88011169433594,255.0,1276936.0
dice_only,ABLATION,dice_only,8,20110603_6,23.0,0.0,1.0,888.0,0.3063555144711158,1332899.0,146.11915588378906,255.0,1332899.0
dice_only,ABLATION,dice_only,8,20110603_9,23.0,0.0,1.0,10822.0,0.6316846877187684,18313544.0,138.86204528808594,237.1875,18313544.0
dice_only,ABLATION,dice_only,8,20110603_9,23.0,0.0,1.0,619.0,0.4538827446970278,1044197.0,137.23182678222656,227.0,1044197.0
dice_only,ABLATION,dice_only,8,20110603_9,23.0,0.0,1.0,599.0,0.3772506988722488,1085473.0,139.55682373046875,236.0,1085473.0
dice_only,ABLATION,dice_only,8,20110607_1,27.0,0.0,1.0,19861.0,0.2950150719378933,12443836.0,125.6141357421875,255.0,12443836.0
dice_only,ABLATION,dice_only,8,20110607_1,27.0,0.0,1.0,771.0,0.3028814644181546,658780.0,120.28117370605467,255.0,658780.0
dice_only,ABLATION,dice_only,8,20110607_1,27.0,0.0,1.0,463.5,0.322804870268165,754362.0,126.46471405029295,243.0,754362.0
dice_only,ABLATION,dice_only,8,20110607_2,27.0,0.0,1.0,11017.0,0.5248602600888285,13066353.0,124.97108459472656,254.328125,13066353.0
dice_only,ABLATION,dice_only,8,20110607_2,27.0,0.0,1.0,647.0,0.4155171247668648,712779.0,118.75691223144533,218.0,712779.0
dice_only,ABLATION,dice_only,8,20110607_2,27.0,0.0,1.0,546.5,0.4467632747913851,800701.0,125.4034423828125,253.0,800701.0
dice_only,ABLATION,dice_only,8,20110607_3,27.0,0.0,1.0,13979.5,0.3545132602350795,12795748.0,129.6021270751953,254.625,12795748.0
dice_only,ABLATION,dice_only,8,20110607_3,27.0,0.0,1.0,827.0,0.2668661681997817,767539.0,124.31794738769533,234.0,767539.0
dice_only,ABLATION,dice_only,8,20110607_3,27.0,0.0,1.0,731.5,0.4828081268191518,782983.0,129.6544189453125,255.0,782983.0
dice_only,ABLATION,dice_only,8,20110607_4,27.0,0.0,1.0,11412.0,0.5552341511973382,12398538.0,122.4559555053711,254.625,12398538.0
dice_only,ABLATION,dice_only,8,20110607_4,27.0,0.0,1.0,641.5,0.4204433243127378,710812.0,119.18376922607422,246.0,710812.0
dice_only,ABLATION,dice_only,8,20110607_4,27.0,0.0,1.0,632.5,0.4450409780518276,734578.0,124.48365020751952,252.0,734578.0
dice_only,ABLATION,dice_only,8,20110607_7,27.0,0.0,1.0,18159.0,0.4178989414190859,22239258.0,127.63363647460938,251.796875,22239258.0
dice_only,ABLATION,dice_only,8,20110607_7,27.0,0.0,1.0,690.0,0.537135039638097,1204530.0,121.89131927490234,233.0,1204530.0
dice_only,ABLATION,dice_only,8,20110607_7,27.0,0.0,1.0,658.0,0.5328672119047088,1360681.0,127.4045867919922,250.0,1360681.0
dice_only,ABLATION,dice_only,8,20110607_9,27.0,0.0,1.0,11671.5,0.5864043046294798,18884498.0,130.25143432617188,254.609375,18884498.0
dice_only,ABLATION,dice_only,8,20110607_9,27.0,0.0,1.0,705.0,0.5004310739459114,1058751.0,127.0551986694336,255.0,1058751.0
dice_only,ABLATION,dice_only,8,20110607_9,27.0,0.0,1.0,680.5,0.5061351735885998,1153819.0,130.4044952392578,255.0,1153819.0
dice_only,ABLATION,dice_only,8,20110610_1,30.0,0.0,1.0,43684.5,0.1560141816342876,32824116.0,142.2799072265625,255.0,32824116.0
dice_only,ABLATION,dice_only,8,20110610_1,30.0,0.0,1.0,719.0,0.2995249028312272,1502141.0,136.50863647460938,255.0,1502141.0
dice_only,ABLATION,dice_only,8,20110610_1,30.0,0.0,1.0,1386.5,0.1690521521667976,1909682.0,143.6391143798828,255.0,1909682.0
dice_only,ABLATION,dice_only,8,20110610_10,30.0,0.0,1.0,20368.5,0.3689555860382721,22669962.0,109.05368041992188,249.71875,22669962.0
dice_only,ABLATION,dice_only,8,20110610_10,30.0,0.0,1.0,770.0,0.5089602528792951,1239424.0,105.19640350341795,238.0,1239424.0
dice_only,ABLATION,dice_only,8,20110610_10,30.0,0.0,1.0,742.5,0.4102411619756042,1361297.0,110.35157012939452,246.0,1361297.0
dice_only,ABLATION,dice_only,8,20110610_3,30.0,0.0,1.0,28636.0,0.2280775164354289,31659818.0,101.40098571777344,252.0,31659818.0
dice_only,ABLATION,dice_only,8,20110610_3,30.0,0.0,1.0,1508.5,0.1892468026539886,1462857.0,95.85590362548828,238.0,1462857.0
dice_only,ABLATION,dice_only,8,20110610_3,30.0,0.0,1.0,964.0,0.251801764660334,1848533.0,102.1514663696289,252.0,1848533.0
dice_only,ABLATION,dice_only,8,20110610_4,30.0,0.0,1.0,35507.0,0.2097772251284676,30099400.0,119.61293029785156,254.53125,30099400.0
dice_only,ABLATION,dice_only,8,20110610_4,30.0,0.0,1.0,1209.5,0.2830596349619871,1585533.0,115.19419860839844,223.0,1585533.0
dice_only,ABLATION,dice_only,8,20110610_4,30.0,0.0,1.0,1010.5,0.2682287386309503,1804643.0,119.08690643310548,255.0,1804643.0
dice_only,ABLATION,dice_only,8,20110610_6,30.0,0.0,1.0,14287.5,0.42472454746524,27999592.0,119.88590240478516,253.875,27999592.0
dice_only,ABLATION,dice_only,8,20110610_6,30.0,0.0,1.0,790.0,0.3373732793467713,1414518.0,116.50753784179688,241.0,1414518.0
dice_only,ABLATION,dice_only,8,20110610_6,30.0,0.0,1.0,1321.0,0.214847773667933,1652377.0,121.21310424804688,253.0,1652377.0
dice_only,ABLATION,dice_only,8,20110610_9,30.0,0.0,1.0,13424.0,0.3068145343666331,18724366.0,100.31319427490234,250.25,18724366.0
dice_only,ABLATION,dice_only,8,20110610_9,30.0,0.0,1.0,626.5,0.4279153645248024,843468.0,95.57711029052734,247.0,843468.0
dice_only,ABLATION,dice_only,8,20110610_9,30.0,0.0,1.0,599.0,0.3892878261457875,1070161.0,100.56958770751952,247.0,1070161.0
dice_only,ABLATION,dice_only,8,20110617_1,37.0,0.0,1.0,9575.5,0.5874743311337509,14723366.0,119.57771301269533,255.0,14723366.0
dice_only,ABLATION,dice_only,8,20110617_1,37.0,0.0,1.0,391.0,0.8336977109099487,508799.0,104.58355712890624,238.0,508799.0
dice_only,ABLATION,dice_only,8,20110617_1,37.0,0.0,1.0,372.0,0.8471475814057212,866679.0,120.2885513305664,255.0,866679.0
dice_only,ABLATION,dice_only,8,20110617_10,37.0,0.0,1.0,8009.5,0.5212991815043176,9881474.0,119.52043914794922,252.140625,9881474.0
dice_only,ABLATION,dice_only,8,20110617_10,37.0,0.0,1.0,377.5,0.3045228081338643,500054.0,111.86890411376952,252.0,500054.0
dice_only,ABLATION,dice_only,8,20110617_10,37.0,0.0,1.0,461.5,0.4474938468382244,587780.0,121.56773376464844,252.0,587780.0
dice_only,ABLATION,dice_only,8,20110617_3,37.0,0.0,1.0,16422.5,0.4607884631797699,21610208.0,111.42041015625,224.0,21610208.0
dice_only,ABLATION,dice_only,8,20110617_3,37.0,0.0,1.0,792.0,0.5592978174590372,747501.0,97.80204010009766,210.0,747501.0
dice_only,ABLATION,dice_only,8,20110617_3,37.0,0.0,1.0,706.0,0.4909591854823902,1296275.0,110.4717025756836,224.0,1296275.0
dice_only,ABLATION,dice_only,8,20110617_6,37.0,0.0,2.0,20033.0,0.3190594942964015,20794432.0,121.4784164428711,251.5,20794432.0
dice_only,ABLATION,dice_only,8,20110617_6,37.0,0.0,1.0,708.5,0.5337425091117747,735766.0,110.44220733642578,251.0,735766.0
dice_only,ABLATION,dice_only,8,20110617_6,37.0,0.0,2.0,1045.5,0.2018963500524031,1236331.0,120.5470962524414,251.0,1236331.0
dice_only,ABLATION,dice_only,8,20110617_8,37.0,0.0,1.0,8646.0,0.5055463279632617,15516016.0,124.06854248046876,254.953125,15516016.0
dice_only,ABLATION,dice_only,8,20110617_8,37.0,0.0,1.0,417.0,0.7209545766894773,644908.0,110.88514709472656,228.0,644908.0
dice_only,ABLATION,dice_only,8,20110617_8,37.0,0.0,1.0,386.0,0.7590260095850117,958047.0,120.7368621826172,253.0,958047.0
dice_only,ABLATION,dice_only,8,20110617_9,37.0,0.0,1.0,12511.0,0.4732799451013384,12136772.0,109.59503173828124,254.953125,12136772.0
dice_only,ABLATION,dice_only,8,20110617_9,37.0,0.0,1.0,604.5,0.4201148611949453,479635.0,99.50933837890624,251.0,479635.0
dice_only,ABLATION,dice_only,8,20110617_9,37.0,0.0,1.0,686.5,0.3751673996841956,699912.0,113.12623596191406,252.0,699912.0
dice_only,ABLATION,dice_only,8,20110627_1,47.0,0.0,2.0,13634.5,0.3134194022670019,19245818.0,123.66549682617188,250.875,19245818.0
dice_only,ABLATION,dice_only,8,20110627_1,47.0,0.0,3.0,560.0,0.4621563355301899,581168.0,107.94353485107422,245.0,581168.0
dice_only,ABLATION,dice_only,8,20110627_1,47.0,0.0,2.0,388.5,0.3418876712069504,1142761.0,118.2982406616211,245.0,1142761.0
dice_only,ABLATION,dice_only,8,20110627_10,47.0,0.0,2.0,11988.0,0.3751705586875397,20314046.0,116.07498931884766,244.8125,20314046.0
dice_only,ABLATION,dice_only,8,20110627_10,47.0,0.0,3.0,377.0,0.8585339736289165,446693.0,102.42903137207033,244.0,446693.0
dice_only,ABLATION,dice_only,8,20110627_10,47.0,0.0,2.0,533.0,0.3635135894375675,1157409.0,116.11245727539062,244.0,1157409.0
dice_only,ABLATION,dice_only,8,20110627_3,47.0,0.0,2.0,14428.0,0.2659733218463637,23484142.0,131.8511962890625,254.171875,23484142.0
dice_only,ABLATION,dice_only,8,20110627_3,47.0,0.0,3.0,571.0,0.2885930875800969,730081.0,123.55406951904295,252.0,730081.0
