stem,storage_day,gt_class,pred_class,area,circularity,opt_volume,mean_phase,max_phase,dry_mass
20110523_6,12.0,0.0,1.0,1969.0,0.1325892778841913,2119010.0,110.97779083251953,246.0,2119010.0
20110523_7,12.0,0.0,1.0,1836.5,0.21235268890274198,2292116.0,111.61453247070312,225.0,2292116.0
20110523_9,12.0,0.0,1.0,2059.0,0.19559879585467943,2543757.0,104.77621459960938,215.0,2543757.0
20110526_2,15.0,0.0,1.0,3556.5,0.12632496452376105,2594656.0,92.369384765625,254.0,2594656.0
20110526_3,15.0,0.0,1.0,5649.5,0.10031544261473677,3456010.0,101.18309783935547,255.0,3456010.0
20110526_5,15.0,0.0,1.0,3583.5,0.13804659421551768,3435213.0,98.10689544677734,253.0,3435213.0
20110526_6,15.0,0.0,1.0,2067.0,0.31039582532242244,2985332.0,104.3858871459961,251.0,2985332.0
20110526_7,15.0,0.0,1.0,2193.5,0.2883555615508505,2958358.0,99.6147232055664,229.0,2958358.0
20110526_8,15.0,0.0,1.0,5266.0,0.09246358823662974,3347746.0,98.36475372314453,245.0,3347746.0
20110530_4,19.0,0.0,1.0,882.5,0.377944288167376,1431690.0,113.74354553222656,230.0,1431690.0
20110530_5,19.0,0.0,1.0,1348.0,0.33813402824497346,1439761.0,123.47864532470703,252.0,1439761.0
20110530_6,19.0,0.0,1.0,1210.5,0.24137964644396426,1632916.0,116.23004913330078,230.0,1632916.0
20110530_7,19.0,0.0,1.0,790.5,0.370323058297964,1675951.0,117.90017700195312,252.0,1675951.0
20110530_8,19.0,0.0,1.0,1845.5,0.19247088616478392,1818160.0,119.1142578125,254.0,1818160.0
20110530_9,19.0,0.0,1.0,851.5,0.33985864221259326,1209225.0,117.49173736572266,229.0,1209225.0
20110603_1,23.0,0.0,1.0,179.5,0.8486136409308821,476461.0,124.1430435180664,225.0,476461.0
20110603_10,23.0,0.0,1.0,1066.5,0.22780514289173615,1338980.0,155.76779174804688,255.0,1338980.0
20110603_3,23.0,0.0,1.0,834.0,0.31871156639999093,1285992.0,141.41104125976562,239.0,1285992.0
20110603_5,23.0,0.0,1.0,682.5,0.48022208303616176,1538468.0,140.5892333984375,254.0,1538468.0
20110603_6,23.0,0.0,1.0,690.5,0.45802236601117524,1374140.0,145.565673828125,255.0,1374140.0
20110603_9,23.0,0.0,1.0,606.0,0.438779590532355,1116877.0,139.12269592285156,235.0,1116877.0
20110607_1,27.0,0.0,1.0,538.5,0.45477721372376384,748748.0,124.60442352294922,255.0,748748.0
20110607_2,27.0,0.0,1.0,540.0,0.42590245631512763,740151.0,121.45569610595703,241.0,740151.0
20110607_3,27.0,0.0,1.0,765.5,0.4909146427139344,784042.0,126.33612823486328,234.0,784042.0
20110607_4,27.0,0.0,1.0,655.0,0.44354226299626126,766496.0,122.42389678955078,252.0,766496.0
20110607_7,27.0,0.0,1.0,664.5,0.4561755048551744,1387486.0,127.09407043457031,250.0,1387486.0
20110607_9,27.0,0.0,1.0,482.5,0.40200491062516186,1103583.0,129.04385375976562,255.0,1103583.0
20110610_1,30.0,0.0,1.0,803.5,0.32624672200382804,1977266.0,143.59230041503906,255.0,1977266.0
20110610_10,30.0,0.0,1.0,754.0,0.45768509607323826,1393991.0,109.96221160888672,246.0,1393991.0
20110610_3,30.0,0.0,1.0,1108.0,0.20978889839412712,1899623.0,104.74899291992188,252.0,1899623.0
20110610_4,30.0,0.0,1.0,1199.0,0.29293156138044596,1839833.0,120.41580200195312,254.0,1839833.0
20110610_6,30.0,0.0,1.0,784.0,0.45772273790676726,1687204.0,120.92051696777344,246.0,1687204.0
20110610_9,30.0,0.0,1.0,490.0,0.47596895189788774,1106984.0,102.42265319824219,247.0,1106984.0
20110617_1,37.0,0.0,1.0,389.5,0.8179688166542349,856939.0,124.3021469116211,255.0,856939.0
20110617_10,37.0,0.0,1.0,348.0,0.8449571046420589,590828.0,119.57660675048828,252.0,590828.0
20110617_3,37.0,0.0,1.0,782.5,0.5067736587433089,1305582.0,114.3742446899414,224.0,1305582.0
20110617_6,37.0,0.0,1.0,679.0,0.3901643105139429,1236038.0,125.35882568359375,251.0,1236038.0
20110617_8,37.0,0.0,1.0,466.0,0.39735629395592637,876622.0,120.36550903320312,253.0,876622.0
20110617_9,37.0,0.0,1.0,456.0,0.788381978732966,711556.0,112.83792877197266,252.0,711556.0
20110627_1,47.0,0.0,1.0,568.5,0.4361515521832927,1154359.0,125.24237823486328,245.0,1154359.0
20110627_10,47.0,0.0,1.0,380.5,0.8608714035891682,1155843.0,121.79589080810547,244.0,1155843.0
20110627_3,47.0,0.0,1.0,397.5,0.8529402855132291,1374954.0,138.8141326904297,253.0,1374954.0
20110627_4,47.0,0.0,1.0,390.0,0.8575394350338184,1093318.0,128.12820434570312,239.0,1093318.0
20110627_5,47.0,0.0,1.0,786.0,0.49986891984124393,1055132.0,108.07456970214844,232.0,1055132.0
20110627_6,47.0,0.0,1.0,407.5,0.7344983158978176,970518.0,124.60110473632812,250.0,970518.0
