stem,storage_day,gt_class,pred_class,area,circularity,opt_volume,mean_phase,max_phase,dry_mass
20110603_1,23.0,0.0,1.0,322.5,0.3239966005613512,544142.0,121.92292022705078,227.0,544142.0
20110603_10,23.0,0.0,1.0,1439.0,0.23768869305530416,1321195.0,155.12445068359375,255.0,1321195.0
20110603_3,23.0,0.0,1.0,834.0,0.4340010992537217,1264420.0,140.11746215820312,239.0,1264420.0
20110603_5,23.0,0.0,1.0,784.0,0.34448751838791164,1524934.0,139.5565185546875,254.0,1524934.0
20110603_6,23.0,0.0,1.0,779.5,0.4680311339991813,1344736.0,145.48696899414062,255.0,1344736.0
20110603_9,23.0,0.0,1.0,630.5,0.5752932169508326,1116404.0,139.16778564453125,236.0,1116404.0
20110607_1,27.0,0.0,1.0,592.0,0.4373211842900642,723557.0,123.6215591430664,255.0,723557.0
20110607_2,27.0,0.0,1.0,709.5,0.29974022426207625,779663.0,123.13060760498047,253.0,779663.0
20110607_3,27.0,0.0,1.0,739.5,0.4263264406848611,770521.0,128.5916290283203,255.0,770521.0
20110607_4,27.0,0.0,1.0,664.5,0.5043786362634669,763609.0,122.17743682861328,252.0,763609.0
20110607_7,27.0,0.0,1.0,1079.0,0.2762679588188032,1376617.0,125.71844482421875,250.0,1376617.0
20110607_9,27.0,0.0,1.0,679.0,0.46075518069734184,1145517.0,128.82557678222656,255.0,1145517.0
20110610_1,30.0,0.0,1.0,1833.0,0.1521132660528823,2020998.0,139.6874542236328,255.0,2020998.0
20110610_10,30.0,0.0,1.0,767.5,0.507614260618905,1373828.0,107.57403564453125,246.0,1373828.0
20110610_3,30.0,0.0,1.0,1784.0,0.1254143444386838,1829377.0,99.4334716796875,252.0,1829377.0
20110610_4,30.0,0.0,1.0,1829.0,0.19614977179229948,1825853.0,117.86540222167969,255.0,1825853.0
20110610_6,30.0,0.0,1.0,900.5,0.3653872236574013,1716750.0,117.65814208984375,253.0,1716750.0
20110610_9,30.0,0.0,1.0,1232.0,0.14060689568582235,1097066.0,97.21453094482422,247.0,1097066.0
20110617_1,37.0,0.0,1.0,1074.0,0.23656660019851325,789675.0,117.82676696777344,255.0,789675.0
20110617_10,37.0,0.0,1.0,505.0,0.47489845640935974,522523.0,115.01716613769531,252.0,522523.0
20110617_3,37.0,0.0,1.0,1119.5,0.2780027923612012,1232104.0,109.4717025756836,224.0,1232104.0
20110617_6,37.0,0.0,1.0,1058.5,0.22044686688786366,1114506.0,119.16027069091797,251.0,1114506.0
20110617_8,37.0,0.0,1.0,552.5,0.46032686746443335,910155.0,119.93082427978516,253.0,910155.0
20110617_9,37.0,0.0,1.0,724.0,0.4084055386615732,673072.0,111.56505584716797,252.0,673072.0
20110627_1,47.0,0.0,1.0,558.0,0.26199209876178714,1017854.0,120.62740325927734,245.0,1017854.0
20110627_10,47.0,0.0,1.0,527.5,0.3340372856078098,1114644.0,114.9354476928711,244.0,1114644.0
20110627_3,47.0,0.0,3.0,680.0,0.2751577740138237,1348476.0,128.4140625,253.0,1348476.0
20110627_4,47.0,0.0,3.0,571.5,0.42825604951961327,1076501.0,120.88725280761719,239.0,1076501.0
20110627_5,47.0,0.0,1.0,989.5,0.25903529004808656,868886.0,100.49571990966797,232.0,868886.0
20110627_6,47.0,0.0,1.0,562.0,0.30672230954647106,905996.0,117.73827362060547,250.0,905996.0
