stem,storage_day,gt_class,pred_class,area,circularity,opt_volume,mean_phase,max_phase,dry_mass
20110530_5,19.0,0.0,1.0,22143.0,0.4660112972520819,21154542.0,122.71186828613281,254.671875,21154542.0
20110530_6,19.0,0.0,1.0,34109.5,0.21743473080654482,26202774.0,115.2813949584961,252.609375,26202774.0
20110530_7,19.0,0.0,1.0,21011.0,0.28815077253259297,24688768.0,120.52647399902344,250.359375,24688768.0
20110530_8,19.0,0.0,1.0,32293.5,0.311470337784346,27985298.0,119.04179382324219,254.78125,27985298.0
20110530_9,19.0,0.0,1.0,18824.0,0.3116983736872394,17364192.0,119.42605590820312,254.15625,17364192.0
20110603_1,23.0,0.0,3.0,18171.0,0.5098222375780195,9550304.0,119.00690460205078,229.859375,9550304.0
20110603_10,23.0,0.0,1.0,23782.5,0.31661220053828043,18637106.0,154.75982666015625,254.609375,18637106.0
20110603_3,23.0,0.0,1.0,14244.0,0.5302885199569374,20079102.0,140.52528381347656,239.765625,20079102.0
20110603_5,23.0,0.0,1.0,12883.0,0.43836952947683916,23623128.0,140.77392578125,253.171875,23623128.0
20110603_6,23.0,0.0,1.0,14387.5,0.3692177117108378,21078428.0,146.3413848876953,254.25,21078428.0
20110603_9,23.0,0.0,1.0,9042.0,0.507827930985262,16717612.0,140.21432495117188,237.1875,16717612.0
20110607_1,27.0,0.0,1.0,13617.5,0.40460017952953164,11296476.0,129.69998168945312,255.0,11296476.0
20110607_2,27.0,0.0,1.0,9985.5,0.5258000970192127,12400155.0,127.02992248535156,254.328125,12400155.0
20110607_3,27.0,0.0,1.0,15339.5,0.4341392612136774,13290623.0,126.28390502929688,254.625,13290623.0
20110607_4,27.0,0.0,1.0,15193.0,0.4311944146382364,11748206.0,123.8321762084961,254.625,11748206.0
20110607_7,27.0,0.0,1.0,21176.0,0.32414322808800505,22148882.0,124.59994506835938,251.796875,22148882.0
20110607_9,27.0,0.0,1.0,24577.0,0.33100432154734466,18578628.0,129.70912170410156,254.609375,18578628.0
20110610_1,30.0,0.0,1.0,43073.0,0.19528387815965334,28750450.0,144.7408447265625,255.0,28750450.0
20110610_10,30.0,0.0,1.0,21856.0,0.4001017172522259,20990516.0,110.36776733398438,249.71875,20990516.0
20110610_3,30.0,0.0,1.0,29841.0,0.20003742287400195,23939384.0,106.45646667480469,252.0,23939384.0
20110610_4,30.0,0.0,1.0,47566.0,0.16324470015529743,28823654.0,120.84171295166016,254.53125,28823654.0
20110610_6,30.0,0.0,1.0,14517.0,0.4466276256719647,23255984.0,126.1861572265625,253.875,23255984.0
20110610_9,30.0,0.0,1.0,14374.5,0.3746143124651518,16986660.0,101.73114776611328,250.25,16986660.0
20110617_1,37.0,0.0,1.0,18706.5,0.3041122865563651,13973804.0,122.14434051513672,255.0,13973804.0
20110617_10,37.0,0.0,1.0,6848.5,0.5326783010385788,9035222.0,124.03863525390625,252.140625,9035222.0
20110617_3,37.0,0.0,1.0,21477.0,0.410676143952595,21270664.0,111.51534271240234,224.0,21270664.0
20110617_6,37.0,0.0,1.0,18217.0,0.3353795084845414,18760846.0,127.3320083618164,251.5,18760846.0
20110617_8,37.0,0.0,1.0,8657.0,0.6099119780387202,14654359.0,124.86884307861328,254.953125,14654359.0
20110617_9,37.0,0.0,1.0,13462.5,0.587846908430861,10614827.0,116.13724517822266,254.953125,10614827.0
20110627_1,47.0,0.0,3.0,7012.0,0.8764335158618761,17206542.0,128.71632385253906,250.875,17206542.0
20110627_10,47.0,0.0,3.0,8622.0,0.606460221283549,17150820.0,126.7201919555664,244.8125,17150820.0
20110627_3,47.0,0.0,3.0,14312.5,0.2773715290443325,20659108.0,139.3108673095703,254.171875,20659108.0
20110627_4,47.0,0.0,3.0,9827.5,0.3938395129155818,16605668.0,127.80863189697266,239.609375,16605668.0
20110627_5,47.0,0.0,2.0,13469.5,0.6239063504292369,15343625.0,114.12309265136719,231.53125,15343625.0
20110627_6,47.0,0.0,3.0,6958.0,0.5088313568913313,14414108.0,128.59176635742188,254.75,14414108.0
