stem,storage_day,gt_class,pred_class,area,circularity,opt_volume,mean_phase,max_phase,dry_mass
20110607_3,27.0,0.0,1.0,798.5,0.25277972346917904,800463.0,126.99714660644531,253.0,800463.0
20110607_4,27.0,0.0,1.0,648.5,0.40818520945905556,769709.0,122.64324188232422,252.0,769709.0
20110607_7,27.0,0.0,1.0,682.5,0.5012135227181895,1389395.0,127.07106018066406,250.0,1389395.0
20110607_9,27.0,0.0,1.0,439.5,0.34876030352315546,1085972.0,128.80702209472656,255.0,1085972.0
20110610_1,30.0,0.0,1.0,805.0,0.3025536917453254,2042209.0,143.2425537109375,255.0,2042209.0
20110610_10,30.0,0.0,1.0,774.5,0.4851341501687894,1408792.0,109.53133392333984,246.0,1408792.0
20110610_3,30.0,0.0,1.0,1280.5,0.16675924204965323,1926607.0,104.05654907226562,252.0,1926607.0
20110610_4,30.0,0.0,1.0,1218.5,0.3138093061705248,1852885.0,120.23912811279297,255.0,1852885.0
20110610_6,30.0,0.0,1.0,823.0,0.3268469782004774,1696174.0,121.95671844482422,253.0,1696174.0
20110610_9,30.0,0.0,1.0,531.0,0.2800222039632062,1133032.0,101.99225616455078,247.0,1133032.0
20110617_1,37.0,0.0,1.0,526.5,0.46982198312654544,888243.0,122.70244598388672,255.0,888243.0
20110617_10,37.0,0.0,1.0,478.5,0.46397790956368945,590702.0,120.4531021118164,252.0,590702.0
20110617_3,37.0,0.0,1.0,948.5,0.3587822808630347,1320538.0,113.56536102294922,224.0,1320538.0
20110617_6,37.0,0.0,1.0,706.0,0.5466336718014074,1276127.0,123.7636489868164,251.0,1276127.0
20110617_8,37.0,0.0,1.0,526.0,0.39899408840283773,926409.0,122.45988464355469,253.0,926409.0
20110617_9,37.0,0.0,1.0,497.0,0.4002765089821337,714185.0,112.82543182373047,252.0,714185.0
20110627_1,47.0,0.0,1.0,566.5,0.46056035277154467,1178888.0,124.36839294433594,245.0,1178888.0
20110627_10,47.0,0.0,1.0,427.0,0.44952766372365194,1232715.0,117.278564453125,244.0,1232715.0
20110627_3,47.0,0.0,1.0,392.5,0.8242689615835359,1406351.0,136.1951446533203,253.0,1406351.0
20110627_4,47.0,0.0,3.0,560.0,0.5034731786757046,1088263.0,124.25930786132812,239.0,1088263.0
20110627_5,47.0,0.0,1.0,776.5,0.4979689354243894,1094868.0,106.35981750488281,232.0,1094868.0
20110627_6,47.0,0.0,1.0,379.0,0.8441553039337568,976164.0,122.60286712646484,250.0,976164.0
